VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchasRatio,UnsoldInventoryValue
6785,PALM BAY INTERNATIONAL INC ,6390,Chamucos Blanco Tequila,31.74,39.99,750,1097,34818.78,805.0,27361.95,23793.0,635.07,13605.41,-7456.829999999998,-27.252553271970744,0.7338195077484048,0.7858388490349174,9268.08
7245,PROXIMO SPIRITS INC.       ,8476,1800 Reposado Gold Tequila,8.98,14.49,375,3877,34815.46,3672.0,48769.28,40665.97,1437.0,38994.78,13953.82,28.61190487126322,0.9471240649987104,1.4007937852896386,1840.9
1392,CONSTELLATION BRANDS INC   ,4309,Paul Masson Gr Amber Brandy,7.08,8.99,750,4913,34784.04,4865.0,42926.35,23358.99,3832.66,79528.99,8142.309999999998,18.968093024447683,0.9902300020354162,1.2340817800347514,339.84000000000003
8112,MOET HENNESSY USA INC      ,26787,Moet & Chandon Imperial,6.86,10.49,187,5070,34780.2,4707.0,52948.93,19871.94,134.4,48347.26,18168.730000000003,34.31368679215993,0.9284023668639053,1.5223871628110248,2490.1800000000003
4425,MARTIGNETTI COMPANIES,38369,Oyster Bay Pnt Nr Marlboro,9.0,14.99,750,3860,34740.0,3280.0,50896.2,25566.51,364.95,144929.24,16156.199999999997,31.74343074728565,0.8497409326424871,1.4650604490500863,5220.0
2242,DELICATO VINEYARDS INC     ,25521,Z Alexander Brown Uncaged Pn,12.9,19.99,750,2693,34739.7,2154.0,32468.46,17013.75,239.63,7982.65,-2271.239999999998,-6.9952193605733015,0.7998514667656889,0.9346211970742407,6953.1
17035,PERNOD RICARD USA          ,1238,The Glenlivet 12 Yr Single,3.56,4.99,50,9754,34724.24,8750.0,43662.5,20344.23,449.51,123780.22,8938.260000000002,20.47125107357573,0.8970678695919623,1.257406929568509,3574.2400000000002
4692,KOBRAND CORPORATION        ,15824,Nozzole Chianti Clsc RSV,10.73,18.99,750,3232,34679.36,3204.0,56357.96,31920.889999999996,356.07,9139.38,21678.6,38.465906147064224,0.9913366336633663,1.6251153423823277,300.44
4425,MARTIGNETTI COMPANIES,16695,Ch Hyot Brdx Castillon,10.27,15.99,750,3376,34671.52,2728.0,42725.72,22376.72,303.33,144929.24,8054.200000000004,18.85094037034368,0.8080568720379147,1.2323001702838527,6654.96
10754,PERFECTA WINES             ,3681,OuterSpace Vodka,23.07,29.99,750,1502,34651.14,761.0,22822.39,15744.75,599.74,28720.52,-11828.75,-51.829584894483006,0.5066577896138482,0.6586331647385916,17094.87
3252,E & J GALLO WINERY         ,37657,Maso Canali Pinot Grigio Tr,12.16,17.99,750,2845,34595.2,2647.0,47619.53,26733.14,294.23,61966.91,13024.330000000002,27.350815936234568,0.9304042179261863,1.3764779506983629,2407.68
4692,KOBRAND CORPORATION        ,8744,Jadot Bourgogne Pinot Noir,12.32,17.99,750,2807,34582.24,2681.0,48822.189999999995,30973.989999999998,297.32,9139.38,14239.949999999997,29.166962809329117,0.9551122194513716,1.411770608265977,1552.32
8352,LUXCO INC                  ,7991,Stock Italian X Dry Vermouth,7.24,9.99,1500,4771,34542.04,4721.0,46092.79,32964.270000000004,7421.9800000000005,10261.6,11550.75,25.059776160219414,0.9895200167679732,1.3343968682799279,362.0
9815,WINE GROUP INC             ,12495,Cupcake Malbec,4.66,6.99,750,7401,34488.66,7454.0,59115.96,29957.870000000003,829.14,27100.41,24627.299999999996,41.659308247721924,1.0071611944331846,1.7140694941467716,-246.98000000000002
8892,TRINCHERO FAMILY ESTATES   ,41033,Menage a Trois White,5.91,8.99,750,5835,34484.85,5697.0,54503.03,29381.34,633.39,11595.97,20018.18,36.72856353123854,0.9763496143958869,1.580492013159402,815.58
2000,SOUTHERN WINE & SPIRITS NE ,8749,Lugny Les Charmes Macon,9.8,14.99,750,3514,34437.2,3305.0,51553.95,23020.24,368.53000000000003,19016.59,17116.75,33.20162664548497,0.9405236198064884,1.497042442474998,2048.2000000000003
9165,ULTRA BEVERAGE COMPANY LLP ,26275,Fathom Merlot 13,8.55,12.99,750,4025,34413.75,2705.0,35137.95,14470.86,302.22,68054.7,724.1999999999971,2.061019496014984,0.6720496894409937,1.0210439141331589,11286.000000000002
9165,ULTRA BEVERAGE COMPANY LLP ,12943,Middle Sister Drama Queen Pi,4.6,9.99,750,7481,34412.6,7380.0,69994.2,39045.69,820.21,68054.7,35581.6,50.83506919144729,0.9864991311322016,2.033970115597194,464.59999999999997
4425,MARTIGNETTI COMPANIES,25510,K Volk Pnt Nr San Benito,13.01,18.99,750,2644,34398.44,2411.0,45784.89,23338.71,268.31,144929.24,11386.449999999997,24.86944928774536,0.9118759455370651,1.3310164647001432,3031.33
90056,SWEET BABY VINEYARD        ,16670,Sweet Baby Vyds White Peach,8.27,11.99,750,4159,34394.93,3631.0,43535.69,30970.170000000002,401.97,703.64,9140.760000000002,20.996014993675306,0.87304640538591,1.2657589359827162,4366.5599999999995
1392,CONSTELLATION BRANDS INC   ,24592,Vendange Cab Svgn,4.69,9.99,1500,7328,34368.32,7513.0,59885.87,26390.46,1682.93,79528.99,25517.550000000003,42.61030189592303,1.0252456331877728,1.7424730100278396,-867.6500000000001
2242,DELICATO VINEYARDS INC     ,12343,Bota Box Znfdl,11.18,17.99,3000,3072,34344.96,2930.0,54084.7,43198.64,1318.5,7982.65,19739.739999999998,36.497826557233374,0.9537760416666666,1.574749249962731,1587.56
8004,SAZERAC CO INC             ,539,Bowman's Vodka,4.2,5.79,1000,8171,34318.2,7570.0,43830.3,4267.2300000000005,7948.5,50293.62,9512.100000000006,21.70211018405077,0.9264471912862563,1.2771736279874821,2524.2000000000003
3252,E & J GALLO WINERY         ,16394,Ghost Pines Red L Martini,9.03,17.99,750,3800,34314.0,3434.0,57469.659999999996,32063.21,381.77,61966.91,23155.659999999996,40.29197319072359,0.9036842105263158,1.674816692895028,3304.9799999999996
3960,DIAGEO NORTH AMERICA INC   ,3743,Smirnoff Sorbet Pine/Coconut,8.02,10.99,750,4275,34285.5,4809.0,57030.91,40266.12,3790.07,257032.07,22745.410000000003,39.882600505585486,1.1249122807017544,1.6634119379912793,-4282.679999999999
480,BACARDI USA INC            ,4244,Castillo Gold Rum,9.84,12.99,1750,3481,34253.04,2975.0,31786.25,12591.29,5467.0,89286.27,-2466.790000000001,-7.760556844547567,0.8546394714162597,0.927983326443434,4979.04
1128,BROWN-FORMAN CORP          ,12227,Korbel Sweet Rose,8.44,12.99,750,4058,34249.52,3654.0,49209.46,26359.5,406.27,68601.68,14959.940000000002,30.400536807353713,0.9004435682602268,1.4367926908172728,3409.7599999999998
653,STATE WINE & SPIRITS   ,19260,The Beach House Pinot Grigio,6.45,10.99,750,5302,34197.9,5132.0,50723.68,29662.05,569.85,8014.9800000000005,16525.78,32.580009967731044,0.9679366276876651,1.4832396141283528,1096.5
1392,CONSTELLATION BRANDS INC   ,16328,Black Box Chard,2.75,3.99,500,12427,34174.25,12082.0,51270.18,23991.75,915.16,79528.99,17095.93,33.34478248369715,0.9722378691558703,1.5002576501313123,948.75
3252,E & J GALLO WINERY         ,11440,Peter Vella Sangria B/B,9.14,13.99,5000,3732,34110.48,3626.0,54353.74,42061.94,2719.5,61966.91,20243.259999999995,37.24354570633041,0.9715969989281886,1.5934615988986374,968.84
2242,DELICATO VINEYARDS INC     ,15138,Black Stallion Cab Svgn Napa,15.58,23.99,750,2189,34104.62,2103.0,51951.97,28740.359999999997,233.8,7982.65,17847.35,34.35355771879295,0.9607126541799909,1.5233117976391468,1339.88
8004,SAZERAC CO INC             ,5820,Dr McGillicuddy's Peppermint,11.93,15.99,750,2857,34084.01,1246.0,17431.54,11401.85,981.84,50293.62,-16652.47,-95.53068747798531,0.43612180609030454,0.5114286728586219,19219.23
8112,MOET HENNESSY USA INC      ,27802,Moet & Chandon Imperial,16.33,24.49,375,2081,33982.73,1867.0,45722.829999999994,30979.85,107.66,48347.26,11740.099999999991,25.676669619968827,0.897164824603556,1.3454725385511992,3494.6199999999994
480,BACARDI USA INC            ,4670,Bacardi Dragon Berry Rum,2.87,4.49,375,11838,33975.06,11266.0,56436.840000000004,32620.22,4422.71,89286.27,22461.780000000006,39.79985413782913,0.9516810272005406,1.661125543266149,1641.64
4692,KOBRAND CORPORATION        ,19896,Masi Soave 2012 Classico,6.62,11.49,750,5131,33967.22,7426.0,51121.74,17316.74,831.03,9139.38,17154.519999999997,33.556213070994836,1.4472812317287078,1.5050316157754446,-15192.9
9165,ULTRA BEVERAGE COMPANY LLP ,6600,Patron Roca Reposado Tequila,57.96,79.99,750,586,33964.56,310.0,22321.899999999998,16252.749999999998,244.49,68054.7,-11642.66,-52.158015222718504,0.5290102389078498,0.6572115169458989,15996.960000000001
9552,M S WALKER INC             ,2818,Rough Rider Straight Bourbon,25.57,32.99,750,1328,33956.96,1162.0,38334.380000000005,31142.56,916.38,55551.82,4377.4200000000055,11.419044732169935,0.875,1.1289108330074307,4244.62
1392,CONSTELLATION BRANDS INC   ,38441,Toasted Head Cab Svgn,6.7,10.99,750,5065,33935.5,4788.0,53688.12,29690.73,532.1800000000001,79528.99,19752.620000000003,36.791416797608115,0.9453109575518263,1.5820636206921956,1855.9
8664,"STOLI GROUP,(USA) LLC      ",3455,Stolichnaya Gluten Free 80*,14.38,19.99,750,2359,33922.42,1226.0,21528.739999999998,12031.21,966.21,18544.49,-12393.68,-57.56806947364315,0.519711742263671,0.634646348933832,16292.54
3960,DIAGEO NORTH AMERICA INC   ,2795,George Dickel Rye,18.74,25.99,750,1810,33919.4,1854.0,47287.46,36821.53,1462.21,257032.07,13368.059999999998,28.26977807647101,1.0243093922651934,1.3941125137826729,-824.56
9815,WINE GROUP INC             ,41712,Fish Eye Chard,3.28,4.99,750,10340,33915.2,10039.0,55978.97,26104.8,1118.7,27100.41,22063.770000000004,39.41439079711542,0.970889748549323,1.6505569774024629,987.28
9165,ULTRA BEVERAGE COMPANY LLP ,4317,Pyrat XO Reserve Rum,23.73,34.99,750,1429,33910.17,1500.0,51393.0,43741.23,1183.39,68054.7,17482.83,34.01792072850389,1.0496850944716585,1.5155630302059826,-1684.83
3252,E & J GALLO WINERY         ,8701,Sheffield Cream Sherry,6.7,9.99,1500,5043,33788.1,4791.0,47862.090000000004,30839.13,1067.8600000000001,61966.91,14073.990000000005,29.405297595654524,0.9500297441998811,1.4165368872472854,1688.4
480,BACARDI USA INC            ,8654,M & R Sweet Vermouth,3.55,5.29,375,9515,33778.25,9190.0,48615.1,33744.91,531.01,89286.27,14836.849999999999,30.51901569676911,0.9658434051497635,1.439242707955563,1153.75
12546,JIM BEAM BRANDS COMPANY    ,1520,Pinnacle Vodka Cane 4/50mls,3.02,3.99,50,11162,33709.24,10139.0,40454.61,8989.470000000001,528.7,123880.97,6745.370000000003,16.673921711270985,0.908349758107866,1.2001044817385382,3089.46
1392,CONSTELLATION BRANDS INC   ,21951,Ruffino Aziano Chianti Clsc,8.27,12.99,750,4076,33708.52,3926.0,50038.74,31157.64,435.52,79528.99,16330.220000000001,32.635154282461954,0.9631992149165849,1.484453782011195,1240.5
1189,BULLY BOY DISTILLERS       ,3342,Bully Boy Old Fashioned RTD,21.53,27.99,750,1564,33672.92,1053.0,24972.469999999998,18794.07,830.1800000000001,609.39,-8700.45,-34.84016599078906,0.6732736572890026,0.7416187844713199,11001.83
9165,ULTRA BEVERAGE COMPANY LLP ,2302,St George Botanivore Gin,23.43,29.99,750,1437,33668.91,1242.0,37247.58,30319.89,979.64,68054.7,3578.6699999999983,9.607791969303772,0.8643006263048016,1.1062900462177123,4568.85
516,BANFI PRODUCTS CORP        ,8978,Riunite Lambrusco,10.78,14.99,3000,3122,33655.159999999996,3064.0,48883.36,35466.81,1378.8,8510.41,15228.200000000004,31.15211392997536,0.9814221652786675,1.4524774209957703,625.24
7239,REMY COINTREAU USA INC     ,8637,Metaxa Ouzo,13.48,18.99,750,2494,33619.119999999995,2381.0,43886.189999999995,33258.969999999994,1877.02,16978.67,10267.07,23.394762680469643,0.954691259021652,1.3053937759227487,1523.24
7153,PINE STATE TRADING CO      ,8655,Plomari Ouzo,12.3,15.99,750,2733,33615.9,2633.0,46422.67,29477.339999999997,2074.69,15884.82,12806.769999999997,27.587318868130584,0.9634101719721917,1.3809735869038162,1230.0
9552,M S WALKER INC             ,19215,Dom Vacheron Sancerre Blanc,18.79,27.99,750,1789,33615.31,1596.0,45142.04,25952.829999999998,177.16,55551.82,11526.730000000003,25.534357773817938,0.8921185019564002,1.3429011959134098,3626.47
9165,ULTRA BEVERAGE COMPANY LLP ,169,Twisted Shotz Multi Pack,13.17,16.99,1100,2552,33609.840000000004,2537.0,43103.63,16667.19,2931.36,68054.7,9493.789999999994,22.02549994049224,0.9941222570532915,1.282470550291224,197.55
1485,CASTLE BRANDS CORP.        ,4276,Goslings Gold Seal Rum,23.84,30.99,1750,1409,33590.56,993.0,25325.07,20189.1,1825.78,8497.59,-8265.489999999998,-32.637580073816174,0.7047551454932577,0.7539341410205724,9917.44
4425,MARTIGNETTI COMPANIES,25163,Colavita Pnt Nr,3.24,4.99,750,10367,33589.08,10367.0,51731.33,7804.360000000001,1164.5,144929.24,18142.25,35.07014028056112,1.0,1.5401234567901234,0.0
7154,PREMIER DISTRIBUTORS       ,8252,Gazdina Rakija Plum Brandy,16.01,20.49,750,2098,33588.98,1979.0,39832.71,24874.17,1559.66,432.37,6243.729999999996,15.674881272200652,0.9432793136320305,1.1858862638877392,1905.1900000000003
9552,M S WALKER INC             ,5609,Integre Vodka,4.68,5.99,750,7171,33560.28,368.0,2204.32,778.7,289.63,55551.82,-31355.96,-1422.4776801916234,0.05131780783712174,0.06568240789409385,31838.039999999997
1655,FABRIZIA SPIRITS LLC       ,3546,Vera Blood Orange Vodka,16.92,21.99,750,1983,33552.36,1543.0,27215.57,20848.359999999997,1216.7,1824.89,-6336.790000000001,-23.283693856127215,0.7781139687342411,0.8111372791660557,7444.800000000001
8112,MOET HENNESSY USA INC      ,1133,Glenmorangie Collection 4 Pk,23.01,31.99,100,1458,33548.58,1426.0,45617.74,31958.01,146.12,48347.26,12069.159999999996,26.457163375476288,0.9780521262002744,1.3597517391198075,736.32
9165,ULTRA BEVERAGE COMPANY LLP ,2787,Glenrothes Vintage Rsv,33.08,46.99,750,1014,33543.119999999995,943.0,41712.57,35861.9,743.94,68054.7,8169.450000000004,19.585103483194644,0.9299802761341223,1.24355068938131,2348.68
1392,CONSTELLATION BRANDS INC   ,6273,Vendange Wh Znfdl,4.66,9.99,1500,7194,33524.04,7095.0,56893.05,27660.02,1588.6200000000001,79528.99,23369.010000000002,41.07533345461353,0.9862385321100917,1.6970821535829215,461.34000000000003
1590,DIAGEO CHATEAU ESTATE WINES,14475,Belcreme de Lys Chard,6.57,12.99,750,5096,33480.72,4915.0,50763.85,22095.62,548.09,7259.75,17283.129999999997,34.046137162567454,0.9644819466248038,1.5162114195871534,1189.17
1485,CASTLE BRANDS CORP.        ,2595,Clontarf Irish Whiskey,12.3,17.99,750,2722,33480.6,2505.0,42775.95,29900.5,1974.28,8497.59,9295.349999999999,21.730318087616986,0.9202792064658339,1.2776339133707282,2669.1000000000004
3960,DIAGEO NORTH AMERICA INC   ,4239,Pampero Ron Anejo Aniversari,15.14,21.99,750,2210,33459.4,2079.0,44863.21,29122.519999999997,1638.48,257032.07,11403.809999999998,25.41906831900793,0.9407239819004525,1.34082529872024,1983.3400000000001
3252,E & J GALLO WINERY         ,7718,Andre Pink,3.68,5.99,750,9083,33425.439999999995,8529.0,50103.71,18778.58,952.5400000000001,61966.91,16678.270000000004,33.28749507770982,0.9390069360343499,1.4989693478978887,2038.72
2561,EDRINGTON AMERICAS         ,2658,Cutty Sark,12.49,15.99,750,2676,33423.24,2868.0,47689.32,40563.62,2262.63,9654.5,14266.080000000002,29.914622393441554,1.0717488789237668,1.4268311510194704,-2398.08
9819,TREASURY WINE ESTATES      ,31201,Beringer Fndrs Est Cab Svgn,6.03,8.99,750,5540,33406.2,5373.0,56040.27,25411.65,598.6700000000001,14836.57,22634.07,40.38893816892745,0.96985559566787,1.6775409953840905,1007.01
653,STATE WINE & SPIRITS   ,23253,Summers Cab Svgn Rsv,13.07,19.99,750,2554,33380.78,3815.0,76261.84999999999,37521.229999999996,424.61,8014.9800000000005,42881.06999999999,56.228730354692416,1.4937353171495693,2.2846035952425314,-16481.27
8112,MOET HENNESSY USA INC      ,664,Ardbeg Uigeadail Scotch,54.01,78.99,750,618,33378.18,596.0,45138.03999999999,38047.979999999996,470.17,48347.26,11759.859999999993,26.05310288173788,0.9644012944983819,1.3523217862687538,1188.22
3252,E & J GALLO WINERY         ,33873,Bella Sera Pnt Grigio Del,4.48,6.49,750,7448,33367.04,6888.0,44703.12,20067.08,767.7900000000001,61966.91,11336.080000000002,25.35858794643417,0.924812030075188,1.3397388560687433,2508.8
480,BACARDI USA INC            ,7985,Noilly Prat Extra Dry Vermou,7.46,9.99,1000,4471,33353.659999999996,4241.0,42367.590000000004,31388.58,4453.05,89286.27,9013.930000000008,21.27553160328451,0.9485573697159472,1.2702530996598278,1715.8
8004,SAZERAC CO INC             ,6224,La Belle Orange Liqueur,12.22,16.99,750,2728,33336.159999999996,2986.0,50732.13999999999,40860.95,2355.0,50293.62,17395.979999999996,34.28986043167112,1.094574780058651,1.5218351483794175,-3152.76
90024,VINILANDIA USA             ,13397,Dom Seguinot-Bordet Chablis,13.69,21.99,750,2435,33335.15,2178.0,47988.219999999994,27541.519999999997,241.94,2802.64,14653.069999999992,30.53472289657752,0.8944558521560575,1.4395681435361771,3518.33
3252,E & J GALLO WINERY         ,46381,Ghost Pines Merlot L Martini,9.14,17.99,750,3647,33333.58,2980.0,49485.2,29590.39,330.87,61966.91,16151.619999999995,32.639294172803176,0.817109953386345,1.4845450143668935,6096.38
7245,PROXIMO SPIRITS INC.       ,3981,Three Olives Berry Vodka,9.37,11.99,750,3554,33300.979999999996,3168.0,39714.32,24021.83,2495.68,38994.78,6413.340000000004,16.148683900416785,0.891389983117614,1.1925871250635869,3616.8199999999997
12546,JIM BEAM BRANDS COMPANY    ,5251,DeKuyper Buttershots Schnpps,0.72,0.99,50,46242,33294.24,44348.0,43904.520000000004,12096.81,2310.23,123880.97,10610.280000000006,24.16671449773282,0.9590415639461961,1.3186821504260198,1363.6799999999998
9744,FREDERICK WILDMAN & SONS   ,21233,Cavicchioli Prosecco,7.53,11.99,750,4415,33244.95,4012.0,48339.88,24375.0,446.81,3999.93,15094.93,31.226660057906642,0.9087202718006795,1.4540518183964783,3034.59
8004,SAZERAC CO INC             ,3695,Rain Organics Vodka,7.68,11.99,750,4327,33231.36,4162.0,49135.38,36068.96,3280.57,50293.62,15904.019999999997,32.367756187089626,0.9618673445805408,1.478584686272244,1267.2
8352,LUXCO INC                  ,7993,Stock Italian X Dry Vermouth,4.88,6.49,750,6809,33227.92,6638.0,41858.62,33180.380000000005,5233.59,10261.6,8630.700000000004,20.618692159464416,0.9748861800558085,1.2597424093954723,834.48
1392,CONSTELLATION BRANDS INC   ,14895,Vendange Pnt Grigio,5.15,9.99,1500,6449,33212.35,5938.0,47382.12,23261.89,1329.63,79528.99,14169.770000000004,29.905310273157898,0.9207629089781362,1.4266415956714897,2631.65
3960,DIAGEO NORTH AMERICA INC   ,2492,Crown Royal Hand Slct Barrel,41.66,54.99,750,797,33203.02,1536.0,83704.64,26615.07,1209.98,257032.07,50501.62,60.333118928651984,1.9272271016311167,2.52099477698113,-30786.739999999998
12546,JIM BEAM BRANDS COMPANY    ,1964,Jim Beam Single Barrel,23.07,29.99,750,1439,33197.729999999996,1416.0,43175.84,36348.09,1117.13,123880.97,9978.11,23.110401557908315,0.9840166782487839,1.3005660326775355,530.61
11567,CAMPARI AMERICA            ,8671,Appleton Est VX Jamaican Rum,14.49,19.99,750,2287,33138.63,2341.0,47550.59,37795.399999999994,1846.0900000000001,20964.81,14411.96,30.308688073060715,1.0236117184083953,1.434899089069162,-782.46
1655,FABRIZIA SPIRITS LLC       ,4178,Fabrizia Limoncello,7.46,10.99,375,4438,33107.479999999996,5024.0,53748.76,35207.88,1969.76,1824.89,20641.280000000006,38.40326734979562,1.13204146011717,1.6234627341011763,-4371.56
9815,WINE GROUP INC             ,43450,Fish Eye Pnt Grigio,11.33,16.99,3000,2922,33106.26,2801.0,47588.99,30921.799999999996,1260.45,27100.41,14482.729999999996,30.43294257768445,0.9585900068446269,1.4374619784898686,1370.93
3252,E & J GALLO WINERY         ,6285,Gallo Twin Valley Wh Znfdl C,6.62,9.99,1500,4999,33093.38,5066.0,51349.34,25533.81,1132.48,61966.91,18255.96,35.55247253421368,1.0134026805361072,1.551649907020679,-443.54
8112,MOET HENNESSY USA INC      ,19220,Veuve Clicquot Gold Label,44.29,68.99,750,747,33084.63,668.0,44298.32,32320.129999999997,73.85,48347.26,11213.690000000002,25.3140299677279,0.8942436412315931,1.338939561965783,3498.91
9819,TREASURY WINE ESTATES      ,25934,Gabbiano Chianti,5.15,7.99,750,6415,33037.25,6198.0,52578.020000000004,25847.74,690.1,14836.57,19540.770000000004,37.165283135424275,0.9661730319563523,1.5914768935065722,1117.5500000000002
17035,PERNOD RICARD USA          ,7111,Jameson's Cooper Croze Irish,48.86,64.99,750,676,33029.36,458.0,28500.42,24001.149999999998,361.29,123780.22,-4528.940000000002,-15.890783363894295,0.6775147928994083,0.8628813879530212,10651.48
4425,MARTIGNETTI COMPANIES,39775,Bogle Svgn Bl Cal,5.84,8.99,750,5646,32972.64,5480.0,51347.2,28086.08,609.34,144929.24,18374.559999999998,35.78493082388134,0.9705986539142756,1.5572668733835082,969.4399999999999
